"","mad"
"Scgb2b26",0
"Scgb2b27",0
"Scgb2b28-ps",0
"Scgb2b29-ps",0
"Scgb2b3",0
"Scgb2b30",0
"Scgb2b31-ps",0
"Scgb2b32-ps",0
"Scgb2b33",0
"Scgb2b4-ps",0
"Scgb2b5-ps",0
"Scgb2b6",0
"Scgb2b7",0
"Scgb2b8-ps",0
"Scgb2b9-ps",0
"Scgb3a1",0
"Scgb3a2",0
"Scgn",0.20626544773534
"Schip1",19.1082614898445
"Scimp",0
"Scin",0
"Sclt1",2.71585958148282
"Scly",1.07635250949112
"Scmh1",3.36087584882948
"Scml1",0
"Scml2",0.0645149023256112
"Scml4",0.939039830344026
"Scn10a",0.181721020584946
"Scn11a",0.148124646572168
"Scn1a",9.06718590520422
"Scn1b",30.1534654630865
"Scn2a",58.041072774243
"Scn2b",70.1803958228324
"Scn3a",21.5075918970824
"Scn3b",18.105649729572
"Scn4a",0
"Scn4b",116.004165092489
"Scn5a",1.19468199658529
"Scn7a",0.680054440387859
"Scn8a",87.4817109590489
"Scn9a",1.01682730714063
"Scnm1",4.3333363193459
"Scnn1a",0.622239774518924
"Scnn1b",0
"Scnn1g",0
"Sco1",0.783564870824598
"Sco2",0.748826096190694
"Scoc",13.9894466878111
"Scp2",3.32096251204785
"Scp2-ps1",0
"Scp2-ps2",0.0283189821847057
"Scp2d1",0
"Scpep1",0.530466133569565
"Scpep1os",0.0959094458005486
"Scrg1",1.7875725308348
"Scrib",6.2742426306748
"Scrn1",17.5442630272787
"Scrn2",0.457765310850715
"Scrn3",2.57488630860747
"Scrt1",28.1078039208385
"Scrt2",2.49129167278936
"Sct",0
"Sctr",0.176805485751263
"Scube1",15.9924105439876
"Scube2",0.27106166644477
"Scube3",0.618471625026148
"Scx",0.3618753493585
"Scyl1",3.14456137256219
"Scyl2",4.89388150152464
"Scyl3",4.9030222599305
"Sdad1",1.34975282658775
"Sdc1",0.247394797744891
"Sdc2",5.12259619292334
"Sdc3",24.722730883356
"Sdc4",5.00688916741394
"Sdcbp",13.0286541564619
"Sdcbp2",0.107822040355107
"Sdccag8",1.20809640193432
"Sde2",2.49460256225211
"Sdf2",1.62857528891483
"Sdf2l1",1.37899359868818
"Sdf4",9.49618173766285
"Sdha",4.33413619879215
"Sdhaf1",1.71172276773346
"Sdhaf2",2.45201891311412
"Sdhaf3",1.05942245406384
"Sdhaf4",1.41812925681253
"Sdhb",5.50808630402927
"Sdhc",4.32090097377319
"Sdhd",2.87046244549166
"Sdk1",0.8920071233894
"Sdk2",3.49554227803105
"Sdr16c5",0
"Sdr16c6",0
"Sdr39u1",3.07604621693818
"Sdr42e1",0.579252545783113
"Sdr9c7",0.1177657195604
"Sds",0.133910570122418
"Sdsl",0.411338823261831
"Sebox",0.308273617955558
"Sec1",0.248516799908365
"Sec11a",0.782633390447783
"Sec11c",5.02828230685305
"Sec13",2.85732179779893
"Sec14l1",26.8952003993335
"Sec14l2",2.55269311610303
"Sec14l3",0.562490608330623
"Sec14l4",0
"Sec14l5",0.775545293240685
"Sec16a",3.53455153552151
"Sec16b",0.407778849731704
"Sec22a",0.666287369284846
"Sec22b",1.54226000222359
"Sec22c",7.89117155800665
"Sec23a",7.25479977327932
"Sec23b",3.97493494318106
"Sec23ip",3.77378985765822
"Sec24a",2.75429494676868
"Sec24b",7.0200905460951
"Sec24c",8.08104134430986
"Sec24d",0.63057881590832
"Sec31a",7.29439643073804
"Sec31b",0.277226146957039
"Sec61a1",5.43023427808365
"Sec61a2",2.67800131862717
"Sec61b",1.2532230301713
"Sec61g",1.64321811357897
"Sec62",5.65108072973792
"Sec63",22.6802227276249
"Secisbp2",2.78801620145197
"Secisbp2l",10.8063124304827
"Sectm1a",0
"Sectm1b",0
"Seh1l",7.44083582103474
"Sel1l",18.3697607578023
"Sel1l2",0
"Sel1l3",2.43102601407651
"Sele",0
"Selenbp1",0.240130188877348
"Selenbp2",0.0801732710355702
"Selenof",5.72359229352239
"Selenoh",1.44282390564618
"Selenoi",4.35160242435457
"Selenok",9.75333004845209
"Selenok-ps1",0.11386494232148
"Selenok-ps4",0.00759226406870853
"Selenok-ps5",0.0183475002095468
"Selenok-ps6",0.0438673506399483
"Selenok-ps7",0.00516141531443085
"Selenok-ps8",0.0120040380634626
"Selenom",10.7469646777973
"Selenon",1.70281621326929
"Selenoo",2.09977825426368
"Selenop",24.8636353400312
"Selenos",1.15397457661608
"Selenot",13.793735572386
"Selenot-ps",0
"Selenov",0.185782500484065
"Selenow",52.3086748731816
"Sell",0
"Selp",0
"Selplg",4.38885638736635
"Sem1",0.266936417192015
"Sema3a",1.58082966962904
"Sema3b",0.197478876351851
"Sema3c",5.07154020181011
"Sema3d",1.13151601199258
"Sema3e",2.5076529150475
"Sema3f",1.01990586713567
"Sema3g",0.44341448444298
"Sema4a",3.92866929964505
"Sema4b",1.80071477411397
"Sema4c",3.32949089711082
"Sema4d",0.368872885748849
"Sema4f",0.871204611539379
"Sema4g",5.13774867242541
"Sema5a",10.6785666575837
"Sema5b",5.69775419377875
"Sema6a",1.34717198636671
"Sema6b",4.56662112759581
"Sema6c",1.45259857690348
"Sema6d",8.42648696148451
"Sema7a",19.4165716719063
"Semg1",0
"Semp2l1",0.99716510852655
"Semp2l2a",0.0199371903406087
"Semp2l2b",0.00815050268188365
"Senp1",1.43285672345576
"Senp2",8.80625970255408
"Senp3",4.71675770074386
"Senp5",8.23955148147039
"Senp6",5.08956716628219
"Senp7",7.6426929366332
"Senp8",1.83591262642711
"Sephs1",3.37041048673943
"Sephs2",1.05206323133619
"Sepsecs",1.70263037376964
"Septin1",0.361226110664982
"Septin10",0.346611132404608
"Septin11",20.3869041108953
"Septin12",0
"Septin14",0
"Septin2",2.68123541832512
"Septin3",17.5997526997751
"Septin4",11.9107591410006
"Septin5",76.3223081255901
"Septin6",24.1321156631014
"Septin7",62.8340701424506
"Septin8",41.0395635356404
"Septin9",3.25614310635322
"Serac1",0.847633345258157
"Serbp1",9.75736380806615
"Serf1",0.478865983892476
"Serf2",17.7775018952979
"Sergef",1.11265628625097
"Serhl",0.254975070675055
"Serinc1",76.2188698389705
"Serinc2",0.166990443919499
"Serinc3",22.3419090330158
"Serinc4",0.243931459503718
"Serinc5",15.1045767043265
"Serp1",4.65231999472035
"Serp2",11.054068764621
"Serpina10",0
"Serpina11",0
"Serpina12",0.058250106869242
"Serpina16",0
"Serpina1a",0
"Serpina1b",0
"Serpina1c",0
"Serpina1d",0
"Serpina1e",0
"Serpina1f",0
"Serpina3a",0
"Serpina3b",0
"Serpina3c",0
"Serpina3d-ps",0
"Serpina3e-ps",0
"Serpina3f",0
"Serpina3g",0
"Serpina3h",0.0547703666822946
"Serpina3i",0
"Serpina3j",0
"Serpina3k",0
"Serpina3l-ps",0
"Serpina3m",0
"Serpina3n",2.02826980667857
"Serpina4-ps1",0
"Serpina5",0
"Serpina6",0
"Serpina7",0
"Serpina9",2.2190309468643
"Serpinb1-ps1",0
"Serpinb10",0
"Serpinb11",0
"Serpinb12",0
"Serpinb13",0
"Serpinb1a",1.3956971348021
"Serpinb1b",0.405923943394555
"Serpinb1c",0
"Serpinb2",0
"Serpinb3a",0
"Serpinb3b",0
"Serpinb3c",0
"Serpinb3d",0
"Serpinb5",0.0528002901644214
"Serpinb6a",2.56673139391287
"Serpinb6b",0.191962025974318
"Serpinb6c",0.223862193848919
"Serpinb6d",0
"Serpinb6e",0
"Serpinb7",0
"Serpinb8",3.09803456478955
"Serpinb9",0.439724490259358
"Serpinb9b",0
"Serpinb9c",0
"Serpinb9d",0
"Serpinb9e",0
"Serpinb9f",0
"Serpinb9g",0
"Serpinb9h",0
"Serpinc1",0.0934013934162066
"Serpind1",0.417305960698588
"Serpine1",0.289845622169932
"Serpine2",15.7739079177571
"Serpine3",0.0253231216694103
"Serpinf1",0.284560860059488
"Serpinf2",0
"Serping1",1.10138497628738
"Serpinh1",2.18096694457171
"Serpini1",16.5511990356456
"Serpini2",0
"Sertad1",1.36140492898913
"Sertad2",2.9194301535152
"Sertad3",0.240071504942488
"Sertad4",2.15365677914733
"Sertm1",4.88088127414931
"Sesn1",7.20488786344481
"Sesn2",1.23800845588967
"Sesn3",27.5060479486438
"Sestd1",32.9208126701244
"Set",2.05854701935611
"Setbp1",1.6946744171528
"Setd1a",8.36012851292792
"Setd1b",12.3088573103292
"Setd2",10.2253856774676
"Setd3",15.0273871156271
"Setd4",0.644118564749957
"Setd5",8.07677090337806
"Setd6",0.334510763109926
"Setd7",34.822535983846
"Setd9-ps",0
"Setdb1",7.08031098288217
"Setdb2",0.434837403872196
"Setmar",0.352099817185602
"Setx",10.0256636280156
"Sez6",51.0164152272035
"Sez6l",21.5671691297936
"Sez6l2",77.4408497593041
"Sf1",40.7961746841003
"Sf3a1",5.17963483003522
"Sf3a2",4.3068021686818
"Sf3a3",1.20174194729003
"Sf3b1",13.8664282930355
"Sf3b2",9.61063817787505
"Sf3b3",3.80749864973611
"Sf3b4",5.32501360777237
"Sf3b5",6.17714104810481
"Sf3b6",2.17990888277546
"Sfi1",4.41710698076802
"Sfmbt1",5.96977602134448
"Sfmbt2",1.02335203257225
"Sfn",0.100418280644769
"Sfpq",37.5116892249043
"Sfr1",10.0470445700182
"Sfrp1",0.316283884989397
"Sfrp2",0.211320052009333
"Sfrp4",0.398499148213849
"Sfrp5",0.164030101943897
"Sfswap",4.76770319010281
"Sft2d1",1.02977625473684
"Sft2d2",0.32680841663358
"Sft2d3",0.982617958785784
"Sfta2",0
"Sfta3-ps",0.563851622438025
"Sftpa1",0
"Sftpb",0
"Sftpc",0.205172807686981
"Sftpd",0
"Sfxn1",3.58740947207416
"Sfxn2",2.59643875386304
"Sfxn3",11.2781332919923
"Sfxn4",1.47489675718699
"Sfxn5",0.471675494288339
"Sgca",0.213891840096368
"Sgcb",3.20916745083671
"Sgcd",0.34384009512445
"Sgce",6.34950770243723
"Sgcg",0
"Sgcz",0.34904602339497
"Sgf29",1.6933959106868
"Sgip1",37.6212292738754
"Sgk1",42.9715494660988
"Sgk2",0.386039665838994
"Sgk3",3.03745621708346
"Sgms1",2.54012968200045
"Sgms2",3.14247238481738
"Sgo1",0.154321141295533
"Sgo2a",0.199628864685276
"Sgo2b",0
"Sgpl1",7.12188998532442
"Sgpp1",2.95900178598388
"Sgpp2",0.96550007993275
"Sgsh",1.20046502853722
"Sgsm1",33.8156949844016
"Sgsm2",15.4905706784786
"Sgsm3",4.11793851864214
"Sgta",16.4551945825789
"Sgtb",48.4144812304883
"Sh2b1",10.200533049327
"Sh2b2",0.721926956010547
"Sh2b3",0.26520610747678
"Sh2d1a",0
"Sh2d1b1",0
"Sh2d1b2",0
"Sh2d2a",0
"Sh2d3c",3.05079825202682
"Sh2d4a",0.0791616016292102
"Sh2d4b",0.473869614108176
"Sh2d5",7.04727917381898
"Sh2d6",0.0966085754422501
"Sh2d7",0.0537116915837121
"Sh3bgr",0.0815753245437694
"Sh3bgrl",7.92941239994246
"Sh3bgrl2",2.10291739793597
"Sh3bgrl3",2.32676195078542
"Sh3bp1",0.92875104724312
"Sh3bp2",0.569014401029449
"Sh3bp4",2.76342054387346
"Sh3bp5",1.01575583882433
"Sh3bp5l",1.58411848814113
"Sh3d19",0.829182100198023
"Sh3d21",0.243181663577738
"Sh3d2c-ps1",0
"Sh3gl1",2.67590526771125
"Sh3gl2",15.7426872501875
"Sh3gl3",3.7878989787591
"Sh3glb1",25.9633781205279
"Sh3glb2",29.9473657981065
"Sh3kbp1",6.16262133127424
"Sh3pxd2a",9.38186767715499
"Sh3pxd2b",2.57958220268769
"Sh3rf1",2.40494254231576
"Sh3rf2",7.70227321080015
"Sh3rf3",2.93638891726295
"Sh3tc1",0.288403879920411
"Sh3tc2",0.541409709630065
"Sh3yl1",1.85339873045599
"Shank1",201.337079680181
"Shank2",42.8966229330571
"Shank3",22.9488326458579
"Sharpin",5.31533999907063
"Shb",1.60080376493314
"Shbg",0
"Shc1",0.233397191637665
"Shc2",0.852413751571981
"Shc3",6.36114316451935
"Shc4",0.544422630861417
"Shcbp1",0.112224749514516
"Shcbp1l",0.412387235922956
"Shd",1.00855566321125
"She",0.800217971748038
"Shf",6.72304282353238
"Shfl",2.06874812026538
"Shh",0.382127210329707
"Shisa2",0.792430218694108
"Shisa3",0.125517419719856
"Shisa4",6.94292763428369
"Shisa5",1.33118741344539
"Shisa6",5.42844929088168
"Shisa7",19.1695927474059
"Shisa8",0.207280120194429
"Shisa9",4.7372281433284
"Shisal1",0.107677619815536
"Shisal2a",0
"Shisal2b",0.174250041685774
"Shkbp1",0.112533592641238
"Shld1",0.32192203312452
"Shld2",0.0707448598029092
"Shld3",0.338681346335581
"Shmt1",0.249651926272925
"Shmt2",0.853403450555229
"Shoc1",0.0830799059770985
"Shoc2",10.0306701889789
"Shox2",0
"Shpk",0.578343408454578
"Shprh",7.37938332248565
"Shq1",0.317057796443768
"Shroom1",1.80575826485541
"Shroom2",4.73742829131313
"Shroom3",0.225078373641664
"Shroom4",1.13419092787823
"Shtn1",3.73442060493723
"Siae",5.17376974489508
"Siah1-ps1",0.0264002442125638
"Siah1-ps2",0.315829352506973
"Siah1a",2.05443861743186
"Siah1b",0.111519979067044
"Siah2",1.79008853428902
"Siah3",0.701834793680193
"Sidt1",4.39956226989313
"Sidt2",9.46134620277059
"Sigirr",0.100858003516417
"Siglec1",0.112378424740794
"Siglec15",0
"Siglece",0.101998858034435
"Siglecf",0.0192019462531529
"Siglecg",0
"Siglech",5.14420870345403
"Siglecl1",0
"Sigmar1",4.01061278671317
"Sik1",5.87427500449799
"Sik2",4.80518901475232
"Sik3",27.316663973028
"Sike1",7.94031470132249
"Sil1",2.32166941045325
"Sim1",0
"Sim2",0
"Simc1",4.43624298779575
"Sin3a",3.54817564445107
"Sin3b",14.903944558902
"Sinhcaf",0.140139576367229
"Sipa1",3.5616113038799
"Sipa1l1",55.7610361265919
"Sipa1l2",5.3267312798847
"Sipa1l3",0.615692985144955
"Sirpa",37.2387128489391
"Sirpb1a",0
"Sirpb1b",0
"Sirpb1c",0
"Sirt1",2.87502863431278
"Sirt2",15.129859658459
"Sirt3",3.61318014752248
"Sirt4",2.6964505784412
"Sirt5",1.13367198362074
"Sirt6",2.53534441733641
"Sirt7",2.75642898526355
"Sis",0.171129101176907
"Sit1",0
"Siva1",0.595731460344468
"Six1",0.0465285954709897
"Six2",0.111474065887979
"Six3",3.73898022705057
"Six3os1",3.4010547352997
"Six4",0.882279666248276
"Six5",0.300839965562674
"Six6",0
"Ska1",0
"Ska2",0.470953576053884
"Ska2l-ps",0.0143546661313616
"Ska3",0.18035156989061
"Skap1",0.503060856046057
"Skap2",1.75472120382845
"Ski",17.0050246906672
"Skida1",0.786301113508476
"Skil",16.954872726399
"Skint1",0
"Skint10",0
"Skint11",0
"Skint2",0
"Skint3",0
"Skint4",0
"Skint5",0
"Skint6",0
"Skint7",0
"Skint8",0
"Skint9",0
"Skiv2l",4.61779964732364
"Skiv2l-ps1",0
"Skor1",0
"Skor2",0
"Skp1",17.431752457618
"Skp2",1.18228125185236
"Sla",2.98276277430797
"Sla2",0.625876782929081
"Slain1",3.16126205840445
"Slain1os",0.465317341930024
"Slain2",0.948706475241563
"Slamf1",0.0907035376215244
"Slamf6",0.111013340020569
"Slamf7",0
"Slamf8",0.155139624146719
"Slamf9",0.0572973409154667
"Slbp",2.98910390473587
"Slc10a1",0
"Slc10a2",0
"Slc10a3",0.344879980189139
"Slc10a4",1.43228007984443
"Slc10a4-ps",0.16824811785277
"Slc10a5",0.0918919288021287
"Slc10a6",0
"Slc10a7",1.00157714100125
"Slc11a1",0.532435516343723
"Slc11a2",2.73543164820072
"Slc12a1",0
"Slc12a2",8.94456489677044
"Slc12a3",0.16976642548894
"Slc12a4",3.88700278265578
"Slc12a5",56.9387539882702
"Slc12a6",29.3293203748236
"Slc12a7",0.247177991923587
"Slc12a8",0.541305381766643
"Slc12a9",3.22612384921613
"Slc13a1",0.0622148271681109
"Slc13a2",0
"Slc13a2os",0
"Slc13a3",1.65660448647161
"Slc13a4",0.69606906989468
"Slc13a5",1.97430681093948
"Slc14a1",0.818866241362378
"Slc14a2",0.123412660633796
"Slc15a1",0
"Slc15a2",3.59051028136498
"Slc15a3",0.123175487353939
"Slc15a4",1.90663731557888
"Slc15a5",0
"Slc16a1",3.94359851740712
"Slc16a10",0.284313384265093
"Slc16a11",1.27551851682349
"Slc16a12",0.857189428143992
"Slc16a13",0.514472009798328
"Slc16a14",0.177818405749296
"Slc16a2",1.50643380833441
"Slc16a3",0.86956410466726
"Slc16a4",0.328767778313225
"Slc16a5",0.318353711079992
"Slc16a6",2.13990245635878
"Slc16a7",4.04528638004373
"Slc16a8",0.293220089655346
"Slc16a9",0.447273427743931
"Slc17a1",0
"Slc17a2",0
"Slc17a3",0
"Slc17a4",0
"Slc17a5",2.68516565541779
"Slc17a6",0.79194007794204
"Slc17a7",150.207566727341
"Slc17a8",0.492957734780966
"Slc17a9",0.253154414400152
"Slc18a1",0
"Slc18a2",1.36316357142777
"Slc18a3",0.842601824230357
"Slc18b1",5.69155348156449
"Slc19a1",2.75543966475816
"Slc19a2",0.327941224357356
"Slc19a3",0.840596804691747
"Slc1a1",6.31782392663235
"Slc1a2",853.391412420544
"Slc1a3",36.5631651237908
"Slc1a4",4.21295089507336
"Slc1a5",0.718236023974678
"Slc1a6",0.931256643083362
"Slc1a7",0
"Slc20a1",10.4375407996782
"Slc20a2",3.70529927516725
"Slc22a1",0.179371335744875
"Slc22a12",0.155308617391805
"Slc22a13",0.0509266063891728
"Slc22a13b",0.162572093209837
"Slc22a14",0
"Slc22a15",0.662833009078179
"Slc22a16",0
"Slc22a17",98.3153963050706
"Slc22a18",0.0983150752040124
"Slc22a19",0
"Slc22a2",0.174134887809637
"Slc22a20",0
"Slc22a21",0.479897184313106
"Slc22a22",0
"Slc22a23",4.03024443694045
"Slc22a26",0
"Slc22a27",0
"Slc22a28",0
"Slc22a29",0
"Slc22a3",1.28142731638824
"Slc22a30",0
"Slc22a4",0.611099050572053
"Slc22a5",2.61361813509671
"Slc22a6",1.24691118297594
"Slc22a7",0.149472702276129
"Slc22a8",0.824897569784401
"Slc23a1",0.113412062839242
"Slc23a2",56.3845944960023
"Slc23a3",0.141802548721761
"Slc23a4",0.356347330587696
"Slc24a1",0
"Slc24a2",24.5650537568857
"Slc24a3",2.05076683957344
"Slc24a4",1.54952012326123
"Slc24a5",1.53617708802149
"Slc25a1",2.03636399410593
"Slc25a10",2.38250442418179
"Slc25a11",7.30546291721354
"Slc25a12",6.01672366103687
"Slc25a13",0.203458284053276
"Slc25a14",2.60215367252756
"Slc25a15",1.86229989913949
"Slc25a16",5.3771739288223
"Slc25a17",2.01481521443171
"Slc25a18",0.933723973991165
"Slc25a19",2.42530272631926
"Slc25a2",0.0681417487012674
"Slc25a20",0.732725162247712
"Slc25a21",0.075183204421389
"Slc25a22",13.5494824309007
"Slc25a23",19.2032545478922
"Slc25a24",0.302089170098944
"Slc25a25",3.77742570660561
"Slc25a26",1.46053050084249
"Slc25a27",1.05684785761077
"Slc25a28",8.52624131609307
"Slc25a29",1.67187703731568
"Slc25a3",41.6738410883369
"Slc25a30",0.904900013678958
"Slc25a31",0
"Slc25a32",2.5045539061205
"Slc25a33",1.15180072427366
"Slc25a34",0.971031937426453
"Slc25a35",0.807049881376619
"Slc25a36",9.03731046108739
"Slc25a37",5.87101016883481
"Slc25a38",4.29399375805243
"Slc25a39",7.66030454324798
"Slc25a4",27.3121711642624
"Slc25a40",2.32566529738927
"Slc25a41",0
"Slc25a42",3.94795747111325
"Slc25a43",0.106499803271274
"Slc25a44",14.0590311949794
"Slc25a45",0.350408053279561
"Slc25a46",24.8197031241027
"Slc25a47",0.398023287908078
"Slc25a48",0.0455200609805922
"Slc25a5",9.18650441127044
"Slc25a5-ps",0.0925348437942148
"Slc25a51",5.86738380711398
"Slc25a53",2.94768276034604
"Slc25a54",0
"Slc26a1",0.38994240910329
"Slc26a10",1.69490026212591
"Slc26a11",0.951052404085269
"Slc26a2",1.75200639241406
"Slc26a3",0
"Slc26a4",0.46501708635912
"Slc26a5",0.207151542030041
"Slc26a6",0.9908326147887
"Slc26a7",0.495089329114471
"Slc26a8",1.50907659526817
"Slc26a9",0
"Slc27a1",5.98712530651317
"Slc27a2",2.63284179401311
"Slc27a3",0.460137299374057
"Slc27a4",4.59853224252819
"Slc27a5",0.0631764248499129
"Slc27a6",0.13200100364899
"Slc28a1",0.397093811392807
"Slc28a2",0
"Slc28a2b",0.00606678858351977
"Slc28a3",0
"Slc29a1",3.00001466062422
"Slc29a2",0.913065489249873
"Slc29a3",1.42929683419212
"Slc29a4",2.01534327186424
"Slc2a1",15.447679878373
"Slc2a10",0.0635537548346964
"Slc2a12",0.466048244058753
"Slc2a13",6.72326888270439
"Slc2a2",0
"Slc2a3",25.2993201379741
"Slc2a4",0.36886097995762
"Slc2a4rg-ps",0.605892257541328
"Slc2a5",0.73311094589074
"Slc2a6",5.03402108390189
"Slc2a7",0
"Slc2a8",4.42438105373803
"Slc2a9",0.332437953582195
"Slc30a1",3.51409498085451
"Slc30a10",2.37208913693102
"Slc30a2",0.480426086189266
"Slc30a3",10.3058187534245
"Slc30a4",10.6850163345203
"Slc30a5",1.41251427798952
"Slc30a6",0.356711003899499
"Slc30a7",1.77398907260724
"Slc30a8",0
"Slc30a9",23.8638378904619
"Slc31a1",3.65909187547954
"Slc31a2",1.65090719887305
"Slc32a1",25.3355722216204
"Slc33a1",1.26927410034985
"Slc34a1",0
"Slc34a2",0
"Slc34a3",0.189152789671048
"Slc35a1",1.58740581850452
"Slc35a2",1.50569251778989
"Slc35a3",1.92321100914497
"Slc35a4",4.67613739008019
"Slc35a5",3.37179048291872
"Slc35b1",1.78897631128777
"Slc35b2",1.76819640028152
"Slc35b3",0.97352440510582
"Slc35b4",19.7154076285918
"Slc35c1",1.73329827540222
"Slc35c2",7.46646006026904
"Slc35d1",0.844060670432166
"Slc35d2",0.0872630118905836
"Slc35d3",5.47565021264613
"Slc35e1",3.69526765507617
"Slc35e2",5.41344272975648
"Slc35e3",2.12339339294226
"Slc35e4",4.33825198989138
"Slc35f1",9.50997709552595
"Slc35f2",0.0836063637333988
"Slc35f3",8.01384391059396
"Slc35f4",1.46588218527497
"Slc35f5",2.0164159543945
"Slc35f6",4.56687813073335
"Slc35g1",0.0956614658942426
"Slc35g2",1.34495390096203
"Slc35g3",0.0862513511312245
"Slc36a1",16.5147178776239
"Slc36a1os",0
"Slc36a2",0.0889562171422385
"Slc36a3",0
"Slc36a3os",0
"Slc36a4",19.2918510237157
"Slc37a1",1.02012918597518
"Slc37a2",0.4844031208352
"Slc37a3",10.0573080627846
"Slc37a4",0.860359084748841
"Slc38a1",30.6846460472197
"Slc38a10",5.9017278966514
"Slc38a11",0.1354637284334
"Slc38a2",33.527427078928
"Slc38a3",4.54586699275551
"Slc38a4",0.237481190854505
"Slc38a5",0.527191040885673
"Slc38a6",1.11906084714898
"Slc38a7",0.745584595103946
"Slc38a8",0.142083906995096
"Slc38a9",3.11790186427488
"Slc39a1",3.10713308950374
"Slc39a1-ps",0.0947460935735358
"Slc39a10",85.6246841875472
"Slc39a11",3.18463499609965
"Slc39a12",3.78790582206448
"Slc39a13",3.73447812370235
"Slc39a14",3.71340357328866
"Slc39a2",1.12147359007562
"Slc39a3",8.87292690161105
"Slc39a4",0.078942026745859
"Slc39a5",0.100501049803066
"Slc39a6",0.842841885930799
"Slc39a7",14.4004385215635
"Slc39a8",0.632198112451318
"Slc39a9",1.96913314833046
"Slc3a1",0.115344150362764
"Slc3a2",8.34115521238402
"Slc40a1",2.05418291843727
"Slc41a1",2.74926244388719
"Slc41a2",3.0103778862999
"Slc41a3",0.644852783519678
"Slc43a1",0
"Slc43a2",17.9889739603232
"Slc43a3",0.255321682924203
"Slc44a1",3.82536439122433
"Slc44a2",6.87746228801589
"Slc44a3",0
"Slc44a4",0.135112374974363
"Slc44a5",2.12967568813859
"Slc45a1",1.38077887149238
"Slc45a2",0
"Slc45a3",0.143242517796052
"Slc45a4",1.62053361155688
"Slc46a1",2.29848432841947
"Slc46a2",0
"Slc46a3",0.495918401867318
"Slc47a1",0.695076720920268
"Slc47a2",0.110564494086897
"Slc48a1",8.16080134076863
"Slc49a4",2.74375076110106
"Slc4a1",0
"Slc4a10",16.059473470178
"Slc4a11",0.586638868578794
"Slc4a1ap",1.91559771838943
"Slc4a2",3.79833729812909
"Slc4a3",12.2444649654468
"Slc4a4",28.2407728271187
"Slc4a5",0.313549808489999
"Slc4a7",7.27234516830946
"Slc4a8",9.11868838573474
"Slc4a9",0
"Slc50a1",2.32263486711158
"Slc51a",0.090488559793842
"Slc51b",0
"Slc52a2",1.06947825601355
"Slc52a3",0.167848951669119
"Slc5a1",0.0264004618852189
"Slc5a10",0
"Slc5a11",0.0597420971510933
"Slc5a12",0.153101930013224
"Slc5a2",0.00653879607944133
"Slc5a3",14.6793453425434
"Slc5a4a",0
"Slc5a4b",0
"Slc5a5",1.06318755986739
"Slc5a6",1.1675542197075
"Slc5a7",3.32512118991976
"Slc5a8",0
"Slc5a9",0
"Slc66a1",0.261409647691662
"Slc66a2",1.68032763931228
"Slc6a1",185.03849333813
"Slc6a11",5.09416021678671
"Slc6a12",0.330911862113504
"Slc6a13",2.76077924961705
"Slc6a14",0
"Slc6a15",16.9464772001516
"Slc6a16",0.107100641208747
"Slc6a17",76.4760035690549
"Slc6a18",0
"Slc6a19",0.159523065928385
"Slc6a19os",0
"Slc6a2",0
"Slc6a20a",1.90155262916475
"Slc6a20b",0.547690374910667
"Slc6a21",0.151697168949166
"Slc6a3",0
"Slc6a4",0
"Slc6a5",0
"Slc6a6",14.143175257175
"Slc6a7",4.15994824721736
"Slc6a8",10.871614257017
"Slc6a9",11.8745355944646
"Slc7a1",12.7806806459186
"Slc7a10",1.91553565130664
"Slc7a11",5.64280881203473
"Slc7a12",0
"Slc7a13",0
"Slc7a14",12.7338169807787
"Slc7a15",0
"Slc7a2",5.06670789952131
"Slc7a3",0.68674643427857
"Slc7a4",3.27130169734604
"Slc7a5",8.4319697120416
"Slc7a6",1.27009928555272
"Slc7a6os",1.50372182820497
"Slc7a7",0.110456515121228
"Slc7a8",2.83807461352919
"Slc7a9",0
"Slc8a1",9.49213211333701
"Slc8a2",39.2549712282329
"Slc8a3",6.38392412505141
"Slc8b1",0.776991306861073
"Slc9a1",20.1030936436582
"Slc9a2",1.29221142541623
"Slc9a3",0.400199453897454
"Slc9a3r1",3.97821840080486
"Slc9a3r2",1.87947811945802
"Slc9a4",0.152943756774367
"Slc9a5",2.93046619446813
"Slc9a6",47.5566314752726
"Slc9a7",0.0334851529755158
"Slc9a8",4.12331982211611
"Slc9a9",5.82262362569901
"Slc9b1",0.189669161569741
"Slc9b2",0.645425492715969
"Slc9c1",0
"Slco1a1",0.014129109201252
"Slco1a4",29.6011247420276
"Slco1a5",0.0766060325336918
"Slco1a6",0
"Slco1b2",0.181920582090885
"Slco1c1",8.86356986331689
"Slco2a1",0.149992538898046
"Slco2b1",2.11174898808737
"Slco3a1",3.81392747820221
"Slco4a1",0.412485092357484
"Slco4c1",1.34557275787277
"Slco5a1",0.630506821753141
"Slco6b1",0
"Slco6c1",0
"Slco6d1",0
"Slf1",2.29546675191229
"Slf2",21.8935997573313
"Slfn1",0
"Slfn10-ps",0.0337192183496547
"Slfn14",0
"Slfn2",0.4166877608818
"Slfn3",0.215345968331379
"Slfn4",0
"Slfn5",0.562062849518632
"Slfn5os",0.00747628147348017
"Slfn8",0.233351520497172
"Slfn9",0.317157897681232
"Slfnl1",0
"Slirp",2.60201816747477
"Slit1",8.06863426517544
