"","SRR11902288","SRR11902289","SRR11902290","SRR11902202","SRR11902204","SRR11902205"
"E030022I16Rik",29.83999524,25.1800044,28.97999052,36.15150936,42.74001072,42.63999216
"E030025P04Rik",0,0,0,0,0,0
"E030026E10Rik",2.03999472,0,0,0,0,0
"E030030I06Rik",0,0,6.16200484,3.1620044,4.0069964,2.5726616
"E030032P16Rik",0,0,0.00914472,0,0,0
"E030037K01Rik",2.38598256,2.39177736,0.56725824,11.24250904,5.7937464,6.21543224
"E030042O20Rik",8.15998896,20.10002148,22.4600102,27.44000426,9.18002678,1.96000848
"E030044B06Rik",12.23999184,0,8.70000264,12.23999184,12.23999184,9.75999912
"E130006D01Rik",23.15997954,37.23999662,44.18000292,35.1599869,48.38003208,36.65999566
"E130008D07Rik",3.91493558,173.21201214,235.31050058,221.59131702,36.9633375,13.48384214
"E130018N17Rik",0,0,0,0,0,0
"E130018O15Rik",0,0,0,0,0,0
"E130101E03Rik",0,0,0,0,0,0
"E130102H24Rik",0,0,435.89249704,428.0980528,439.63702992,357.57023984
"E130111B04Rik",0,0,0,0,0,0
"E130114P18Rik",161.13999334,204.56253872,207.83999362,206.29998052,227.04393448,200.95999166
"E130116L18Rik",0,0,0,0,0,0
"E130119H09Rik",0,5.04000748,6.08001044,0,0,0
"E130120K24Rik",0,0,0,0,0,0
"E130201H02Rik",7.8800047,8.14000222,12.86000564,16.83999648,17.71999856,20.4599973
"E130202H07Rik",0,0,0,0,0,0
"E130208F15Rik",0,0,0,0,0,0
"E130215H24Rik",11.52029052,8.22096378,22.53066648,25.9698291,17.03424876,36.74613114
"E130218I03Rik",22.13936786,3.27523136,14.09209266,0.4895649,19.26945332,7.62495722
"E130304I02Rik",9.82595052,4.72977066,11.11458756,2.93277696,1.71110208,2.14987092
"E130307A14Rik",692.5629562,547.3498003,842.820561,606.45659344,633.8653121,795.6543679
"E130308A19Rik",795.0399917,1085.39989206,1129.67994888,869.1400345,885.22011922,907.19998812
"E130310I04Rik",0,0,0,2.09249488,0,0
"E130311K13Rik",351.19999184,526.4000032,462.14002122,511.159997,476.08001018,506.35998352
"E130317F20Rik",160.2240588,144.23679,277.9812252,254.8995768,237.2227804,181.2190284
"E230001N04Rik",6.05996906,30.5400126,8.92051958,31.34003448,12.35919044,26.47998584
"E230013L22Rik",0,0,0,0,0,0
"E230014E18Rik",8.14000426,0,0,0,0,0
"E230015B07Rik",0,0,1.64076888,0,0,0
"E230016K23Rik",0,0,0,0,0,0
"E230016M11Rik",70.23251006,19.58105392,17.35282584,300.987858,30.5935715,5.31598254
"E230020A03Rik",45.5799966,127.00000376,129.05998072,79.73997684,68.37999224,92.5200132
"E230020D15Rik",45.97999146,38.40001242,34.41995712,16.32005542,20.07996004,22.44003196
"E230025N22Rik",20.35998954,57.00000828,40.27998474,76.65997986,35.26000434,22.68000054
"E230029C05Rik",207.98629342,191.11348224,278.40227206,291.53273822,265.623165,305.4008828
"E230032D23Rik",0,1.01999248,0,2.04000208,0,2.04000208
"E230034D01Rik",4.07999922,3.05999586,5.08000272,0,10.09998974,2.03998992
"E2f1",865.53995206,696.19998888,919.80001668,1383.90004232,1076.8799899,1075.24002962
"E2f2",45.18001474,43.56003498,48.39997568,86.46002204,63.68002816,41.95995902
"E2f3",2284.96008618,2611.41990682,2882.77988628,2436.27992822,2545.30005842,2175.67996742
"E2f4",306.40680432,430.731734,466.94530588,184.2891722,266.79431956,413.62023514
"E2f5",319.38879786,525.5738838,521.19099258,450.21937986,423.19243734,451.37986116
"E2f6",577.66196746,903.39634722,1492.59622668,594.09906138,704.1730475,591.02455142
"E2f7",22.37997268,0,24.07999594,28.05996154,13.78002886,0
"E2f8",25.0172289,34.80000294,24.37792602,30.85336428,21.5978865,26.29999454
"E330010L02Rik",0,0,0,0,0,0
"E330011M16Rik",0,4.04934504,5.2587522,2.08222404,4.44470676,0
"E330011O21Rik",22.30000656,20.81329992,21.58000694,40.18,24.35999488,39.88000768
"E330012B07Rik",0,0,0,0,0,0
"E330013P04Rik",30.17995218,31.20003094,26.82001904,25.90001386,30.83999138,43.2999912
"E330014E10Rik",0,0,0,0,0,0
"E330016L19Rik",0,0,0,0,0,0
"E330017L17Rik",12.23999556,0,0,8.11999816,4.08000768,0
"E330018M18Rik",0,0,0,0,0,0
"E330020D12Rik",25.0400029,32.19998434,21.23998788,64.6797366,52.75999288,35.93329728
"E330021D16Rik",0,3.63999024,0,0,0,0
"E330023G01Rik",0,0,0,0,0,0
"E330032C10Rik",0,20.06002592,23.95201204,41.21999376,15.6357828,17.34464908
"E330034G19Rik",0,0,0,0,0,0
"E330034L11Rik",401.03999988,462.11998976,472.06001596,554.30001016,521.04000416,414.0599866
"E330035G20Rik",0,0,0,7.07997684,0,0
"E330037G11Rik",48.9999942,59.6000058,63.3199902,57.16000272,77.30000304,49.53999684
"E330040D14Rik",1.12280532,0,0,2.13887832,0,0
"E430002N23Rik",0,0,5.92001184,0,0,0
"E430014B02Rik",42.88000392,30.57999888,40.40001912,29.06000616,48.20001,56.91997488
"E430018J23Rik",194.02052064,126.8877792,214.55441826,327.90737884,203.589114,305.0786186
"E430021H15Rik",0,0,0,1.01998992,0,0
"E430024I08Rik",764.73279148,715.70691804,846.77465566,809.904101,592.91745944,727.28420824
"E430024P14Rik",163.86957912,252.5876463,205.99263634,268.31026398,255.85369088,166.7819235
"E4f1",392.37383664,287.1841123,709.36397764,1287.91696366,332.84887416,521.06676352
"E530001F21Rik",7.6601334,3.0170796,7.9014482,8.3810892,3.5321443,2.0847829
"E530011L22Rik",406.9795904,415.5048326,596.01132248,710.84613188,572.26294012,583.28888332
"Eaf1",1549.72505874,1947.86583308,1944.9826987,1658.7612987,1698.39630332,1421.39587392
"Eaf2",69.48000112,55.79999486,41.85998388,68.6679695,63.74803996,75.440009
"Eapp",2209.36189452,2746.30501418,2659.2683734,2878.90950726,2616.52191898,2231.57715016
"Ear-ps1",0,0,0,0,0,0
"Ear-ps10",0,0,0,0,0,0
"Ear-ps12",0,0.1466652,0,0,0,0
"Ear-ps2",0,0,0,0,0.34000292,0
"Ear-ps3",0,0,0,0,0,0
"Ear-ps4",0,0,0,0,0,0
"Ear-ps5",0,0,0,0,0,0
"Ear-ps7",0,0,0,0,0,0
"Ear-ps8",0,0.16000092,0,0,0,0
"Ear-ps9",0.510002,0,0,0,0,0
"Ear1",0,0,0,0,0,0
"Ear10",0.5099988,0.89999622,0,0,0,0
"Ear14",0,0,0,0,0,0
"Ear2",0,0,0,0,0,0
"Ear6",0,0,0,0,0,0
"Ears2",439.90182894,507.26003776,548.53749354,542.6028476,385.05509056,385.92001694
"Ebag9",1455.69981932,1748.95982058,1677.18799366,1887.07987002,1667.28975784,1580.63949556
"Ebf1",197.68001158,481.60006044,444.04001356,438.44003524,412.89994314,344.75993408
"Ebf2",49.76002352,61.5799728,70.62004936,44.55997856,38.67997896,38.14001192
"Ebf3",37.57996314,50.61998796,50.10000266,46.77999656,41.05994596,52.53998628
"Ebf4",412.70107734,402.60686068,490.51295802,476.446175,411.05900684,361.62824364
"Ebi3",36.7669016,46.2530124,37.1431056,81.0862716,71.70000488,74.6419894
"Ebna1bp2",2624.3399919,3067.28001952,3255.88000352,3174.5599534,2766.29996002,2430.04002122
"Ebp",889.18000598,963.91998312,1038.6800195,928.05998954,868.35999008,683.2800102
"Ebpl",620.73405862,738.53793126,714.06968308,826.76779674,706.07181884,620.71376954
"Ecd",2390.64004232,2662.15997306,3116.94004304,3109.24003456,2559.370049,2327.02001298
"Ece1",2284.06924052,2236.0284937,2463.97881632,1316.52538818,1604.93851564,22.87346572
"Ece2",476.22480278,858.42630054,1460.2914241,947.76208096,688.882595,564.8758881
"Ecel1",230.72001364,569.49700464,835.76470594,695.9374264,368.95997102,8.69466952
"Ech1",1591.35998216,1734.23968844,2162.02000412,2177.26004776,1854.06004134,1594.54000044
"Echdc1",1701.3669382,2309.63149352,1621.04695936,1676.87889212,1560.61157424,1679.55527044
"Echdc2",368.4821298,392.9384694,287.24376346,518.89566256,441.11647558,384.19620706
"Echdc3",23.14001736,28.31999372,27.15999138,38.16000202,27.84000252,34.10001522
"Echs1",2490.53992118,2528.00992366,3042.61012568,3366.09205508,2796.79978978,2817.65996024
"Eci1",651.3600048,103.83926278,743.5454058,738.6599972,639.10000528,634.60001298
"Eci2",739.22309976,530.7221086,1222.66252466,865.45302612,494.21128398,785.85008442
"Eci3",0,0,44.58998346,49.24998384,44.6399841,0
"Ecm1",257.15334084,316.33382102,318.50438106,331.17760906,263.75175412,173.7439162
"Ecm2",325.1599252,466.80000908,417.66000688,360.36005564,361.9599586,347.359936
"Ecpas",1528.0447315,1089.80438016,1348.65510992,532.54681322,943.63842826,1039.25788728
"Ecrg4",68.60000444,66.68000724,108.64000092,233.59999608,72.77999872,47.239995
"Ecscr",102.40000758,175.58000318,177.37999638,204.88998892,169.59333854,150.8999927
"Ecsit",1863.55533392,2002.09064532,2583.62066672,2536.00674948,1978.12290098,1544.42171636
"Ect2",32.51998368,56.92000566,88.78002334,95.97997656,60.99997572,53.82003694
"Ect2l",11.339986,4.68002,0,8.13999736,0,10.639984
"Eda",233.8799924,310.96509168,307.30002958,391.40002012,272.459976,263.05333224
"Eda2r",45.87998976,31.46004576,28.11996,12.2199974,44.86002048,45.15996672
"Edar",0,28.30000618,30.42001348,27.79999142,14.22001534,0
"Edaradd",26.18003496,0,20.1600312,0,0,0
"Edc3",2406.40475446,2483.41395408,3196.21967682,2741.72918278,2467.8518209,2132.88655022
"Edc4",2359.1925278,2850.51088674,1683.26693448,3602.81133226,2806.83032898,2067.76369862
"Eddm3b",0,0,0,0,0,0
"Edem1",1919.34003456,2169.33988156,2166.6399033,2096.9199577,1973.42008902,2046.96008632
"Edem2",299.80109616,374.27272288,449.33090828,654.23952792,798.90535268,618.44846036
"Edem3",3827.6324733,4805.51943602,4829.98433886,2908.65868802,4271.97386616,3127.80216296
"Edf1",2781.9800042,2784.09004188,4593.71008702,4407.10002174,3337.9599757,2366.73001008
"Edil3",11971.42002058,13052.49009218,12513.57010354,12887.58013452,12604.47010048,12494.53007034
"Edn1",219.21999246,249.55999626,250.96728714,187.48001316,163.65998082,164.59998576
"Edn2",0,0,0,10.15999356,0,6.11999048
"Edn3",228.10008956,246.61999662,360.39998078,542.7200074,446.00003038,397.43997768
"Ednra",206.780005,298.20000834,287.84502692,305.00002336,251.2800163,234.34449278
"Ednrb",2468.5200429,3039.13982818,2959.20003642,3199.46002092,2857.93997604,2922.86000222
"Edrf1",1529.04562908,1964.79819634,2056.29277142,1877.47344594,1424.29680172,1262.91331508
"Eea1",4446.58000668,4964.59999332,5202.89993054,4803.07996644,4874.34004814,4781.92002188
"Eed",1031.12314538,999.79723312,1006.46317688,1032.45172082,968.56613154,889.49874914
"Eef1a1",76864.12057254,94942.40750838,107338.15645492,102483.80911348,86506.37699522,82043.79016726
"Eef1a1-ps1",1155.36273348,1344.95389946,1921.9199903,1911.99514536,1736.92093166,1132.69485378
"Eef1a1-ps2",0,0,0,0,0,0
"Eef1a2",37985.65998104,39216.14998688,55056.42000176,51745.0700004,42637.299988,33555.46002056
"Eef1akmt1",926.50000042,1271.37997658,1281.71999736,1113.9399887,1021.86000338,847.34001492
"Eef1akmt2",94.17723954,65.52637724,97.69082648,90.9081194,114.21832176,45.50096202
"Eef1akmt3",8.1915313,6.10002212,13.78739644,7.9400238,4.08002264,13.1776335
"Eef1akmt4",48.1554852,62.51998424,75.37997412,65.40610604,57.6273338,39.93541336
"Eef1aknmt",880.1799906,947.3500846,1188.65994408,1358.78002438,1070.07996426,911.45997886
"Eef1b2",5209.78927306,7385.76374682,7113.8748322,8035.32484592,6346.01434758,5640.72207846
"Eef1d",970.36848138,1040.351029,697.30227318,1412.53662968,627.14060008,778.9481299
"Eef1e1",1032.86001808,1550.99998108,1276.80000484,1316.4399973,1183.36002182,1168.27998414
"Eef1ece2",97.2114738,0,0,33.3600064,0,32.948526
"Eef1g",10520.16668476,11243.543465,13089.81743322,13140.8194959,11220.35067972,9827.93983046
"Eef2",48830.54939394,47099.97996122,71721.73961366,66671.15027418,53328.68020632,43069.53975544
"Eef2-ps2",243.5199972,230.8700301,354.9899926,363.7299909,348.2999895,275.7199966
"Eef2k",2471.422579,1771.84904764,2624.52480362,3119.08922038,3100.9915611,2887.82289566
"Eef2kmt",234.5992018,195.49301222,237.6667426,303.25463488,199.65563928,203.73348984
"Eefsec",720.4599903,731.61999738,920.47996782,880.6199838,743.15999568,551.88000096
"Eepd1",1184.200024,1332.91998868,1566.47997898,1551.25999406,1318.6800081,1141.5199943
"Efcab1",277.86004292,366.24001374,431.28001296,365.11997884,323.15995566,234.84001648
"Efcab10",60.42000176,69.97999368,117.60000654,102.0200027,96.39999506,87.61999668
"Efcab11",13.2599968,5.96002168,10.18001216,25.6000045,9.16000732,17.99998582
"Efcab12",31.89205716,41.259652,32.04847564,89.57002668,18.01727896,26.41018116
"Efcab14",4012.2199312,4787.76001086,4784.98003048,4655.11984438,4077.67996192,4076.28003788
"Efcab15",25.92811728,39.2200023,66.24260916,72.55771378,46.19133392,22.98584754
"Efcab2",1333.15293048,1370.3424732,1130.97637268,1623.52450204,1428.51495246,783.31836644
"Efcab3",0,0.0317016,0,0.60351588,0,0
"Efcab5",76.6274952,133.65276672,146.82294736,1.2979659,143.98643716,169.35464258
"Efcab6",43.50064244,493.34058682,28.34082176,34.98120656,17.7451166,11.29108636
"Efcab7",65.71998488,108.6400092,128.78001506,174.24998044,115.0100004,137.68000838
"Efcab8",0,2.04025548,4.08000036,11.01996512,3.4999722,2.04049376
"Efcab9",21.47999724,22.08000028,13.85999784,23.71999552,13.46000084,19.11999368
"Efcc1",21.9297042,20.65421912,44.24639914,17.0703981,26.23005888,21.44489112
"Efemp1",578.81998692,764.43000164,844.95001902,780.50999452,665.80000064,771.1199979
"Efemp2",403.55691628,423.19076694,482.56877624,512.78488398,426.33347106,400.70166272
"Efhb",8.15997264,0,14.37999856,20.7499936,0,0
"Efhc1",49.61998368,56.91998896,74.57998092,120.85999688,70.62000856,86.63998772
"Efhc2",104.819991,128.14000312,144.17999148,172.47999712,150.76001492,113.10000792
"Efhd1",1024.3571419,1325.42003956,1358.27998984,1412.12434504,1172.05545086,1172.21996292
"Efhd1os",0.20279888,0,0,0.21565392,0.18454552,0
"Efhd2",15785.1599826,12786.8950185,18094.52007364,16645.90748292,15190.20751236,12679.30748584
"Efl1",849.00104352,969.73997762,1064.85123956,1111.88260982,961.78153536,830.11790506
"Efna1",225.1799872,208.3400144,264.8999904,181.3200096,124.1199928,171.0200088
"Efna2",223.99997976,196.01999238,383.7200067,271.29999672,250.0200012,220.24000074
"Efna3",2312.12089462,2239.97041788,3054.92990224,3372.59160034,3070.744211,2438.84571808
"Efna4",0,4.0800084,22.77526056,18.33998634,16.72336536,25.36001208
"Efna5",1608.64007712,1862.51992992,1783.75994592,1891.01994816,1678.44002976,1807.89993312
"Efnb1",644.08001316,574.93999356,1165.57999488,621.15996012,617.56001124,326.73999816
"Efnb2",3321.11997708,4055.40011398,4808.77996508,3912.97004322,4061.88011118,3181.260012
"Efnb3",1212.25012192,591.0273412,5313.7792824,3669.78679888,2525.02828516,1200.22549644
"Efr3a",5403.88966806,12163.98111794,7398.63765248,11100.39757644,6402.93648206,9410.91891878
